Nature,Section,DateTimeStamp,ArticleKey,Job,UserName,Wire,Seal,Terminal,ProductionRequestedPieces,ProductionPieces,UserRequestedPieces,TotalGoodPieces,SampleRequestedPieces
ProductionRestarted,Counter,"07/11/2024,20:50:21",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 4418745, 4418335","Y2093, 1315, 1313","TMCSFD01, 1313, 1312",3500,"1300, 100",0,1300,
ProductionInterrupted,Counter,"07/11/2024,20:54:15",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 4418745, 4418335","Y2093, 1315, 1313","TMCSFD01, 1313, 1312",3500,"1400, 100",0,1400,
ProductionRestarted,Counter,"07/11/2024,21:02:45",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 4758245, 4757835","Y2093, 1415, 1413","TMCSFD01, 1413, 1412",3500,"1400, 100",0,1400,
ProductionInterrupted,Counter,"07/11/2024,21:06:44",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 5097745, 5097335","Y2093, 1515, 1513","TMCSFD01, 1513, 1512",3500,"1500, 100",0,1500,
ProductionRestarted,Counter,"07/11/2024,21:06:47",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 5097745, 5097335","Y2093, 1515, 1513","TMCSFD01, 1513, 1512",3500,"1500, 100",0,1500,
ProductionInterrupted,Counter,"07/11/2024,21:10:43",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 5437245, 5436835","Y2093, 1615, 1613","TMCSFD01, 1613, 1612",3500,"1600, 100",0,1600,
ProductionRestarted,Counter,"07/11/2024,21:10:46",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 5437245, 5436835","Y2093, 1615, 1613","TMCSFD01, 1613, 1612",3500,"1600, 100",0,1600,
ProductionInterrupted,Counter,"07/11/2024,21:14:43",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 5776865, 5776335","Y2093, 1716, 1713","TMCSFD01, 1714, 1712",3500,"1700, 100",0,1700,
ProductionRestarted,Counter,"07/11/2024,21:14:46",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 5776865, 5776335","Y2093, 1716, 1713","TMCSFD01, 1714, 1712",3500,"1700, 100",0,1700,
ProductionInterrupted,Counter,"07/11/2024,21:18:42",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6116365, 6115835","Y2093, 1816, 1813","TMCSFD01, 1814, 1812",3500,"1800, 100",0,1800,
ProductionRestarted,Counter,"07/11/2024,21:18:45",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6116365, 6115835","Y2093, 1816, 1813","TMCSFD01, 1814, 1812",3500,"1800, 100",0,1800,
ProductionInterrupted,Counter,"07/11/2024,21:22:41",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6455865, 6455335","Y2093, 1916, 1913","TMCSFD01, 1914, 1912",3500,"1900, 100",0,1900,
ProductionRestarted,Counter,"07/11/2024,21:22:44",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6455865, 6455335","Y2093, 1916, 1913","TMCSFD01, 1914, 1912",3500,"1900, 100",0,1900,
ProductionInterrupted,Counter,"07/11/2024,21:25:11",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6455865, 6455335","Y2093, 1916, 1913","TMCSFD01, 1914, 1912",3500,"1961, 61",0,1961,
ProductionRestarted,Counter,"07/11/2024,21:25:38",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6455865, 6455335","Y2093, 1916, 1913","TMCSFD01, 1914, 1912",3500,"1961, 61",0,1961,
ProductionInterrupted,Counter,"07/11/2024,21:26:05",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6455865, 6455335","Y2093, 1916, 1913","TMCSFD01, 1914, 1912",3500,"1971, 71",0,1971,
ProductionRestarted,Counter,"07/11/2024,21:27:17",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6455865, 6455335","Y2093, 1916, 1913","TMCSFD01, 1914, 1912",3500,"1971, 71",0,1971,
ProductionInterrupted,Counter,"07/11/2024,21:28:30",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6795375, 6794835","Y2093, 2016, 2013","TMCSFD01, 2014, 2012",3500,"2000, 100",0,2000,
ProductionRestarted,Counter,"07/11/2024,21:28:34",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 6795375, 6794835","Y2093, 2016, 2013","TMCSFD01, 2014, 2012",3500,"2000, 100",0,2000,
ProductionInterrupted,Counter,"07/11/2024,21:32:29",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 7134875, 7134335","Y2093, 2116, 2113","TMCSFD01, 2114, 2112",3500,"2100, 100",0,2100,
ProductionRestarted,Counter,"07/11/2024,21:32:32",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 7134875, 7134335","Y2093, 2116, 2113","TMCSFD01, 2114, 2112",3500,"2100, 100",0,2100,
ProductionInterrupted,Counter,"07/11/2024,21:36:28",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 7474375, 7473835","Y2093, 2216, 2213","TMCSFD01, 2214, 2212",3500,"2200, 100",0,2200,
ProductionRestarted,Counter,"07/11/2024,21:36:31",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 7474375, 7473835","Y2093, 2216, 2213","TMCSFD01, 2214, 2212",3500,"2200, 100",0,2200,
ProductionInterrupted,Counter,"07/11/2024,21:40:27",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 7813875, 7813335","Y2093, 2316, 2313","TMCSFD01, 2314, 2312",3500,"2300, 100",0,2300,
ProductionRestarted,Counter,"07/11/2024,21:40:30",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 7813875, 7813335","Y2093, 2316, 2313","TMCSFD01, 2314, 2312",3500,"2300, 100",0,2300,
ProductionInterrupted,Counter,"07/11/2024,21:44:26",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 8153375, 8152835","Y2093, 2416, 2413","TMCSFD01, 2414, 2412",3500,"2400, 100",0,2400,
ProductionRestarted,Counter,"07/11/2024,21:44:29",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 8153375, 8152835","Y2093, 2416, 2413","TMCSFD01, 2414, 2412",3500,"2400, 100",0,2400,
ProductionInterrupted,Counter,"07/11/2024,21:48:24",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 8492875, 8492335","Y2093, 2516, 2513","TMCSFD01, 2514, 2512",3500,"2500, 100",0,2500,
ProductionRestarted,Counter,"07/11/2024,21:48:28",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 8492875, 8492335","Y2093, 2516, 2513","TMCSFD01, 2514, 2512",3500,"2500, 100",0,2500,
ProductionInterrupted,Counter,"07/11/2024,21:52:23",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 8832375, 8831835","Y2093, 2616, 2613","TMCSFD01, 2614, 2612",3500,"2600, 100",0,2600,
ProductionRestarted,Counter,"07/11/2024,21:52:26",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 8832375, 8831835","Y2093, 2616, 2613","TMCSFD01, 2614, 2612",3500,"2600, 100",0,2600,
ProductionInterrupted,Counter,"07/11/2024,21:56:23",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 9171995, 9171335","Y2093, 2717, 2713","TMCSFD01, 2714, 2712",3500,"2700, 100",0,2700,
ProductionRestarted,Counter,"07/11/2024,21:56:26",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 9171995, 9171335","Y2093, 2717, 2713","TMCSFD01, 2714, 2712",3500,"2700, 100",0,2700,
ProductionInterrupted,Counter,"07/11/2024,22:00:22",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 9511495, 9510835","Y2093, 2817, 2813","TMCSFD01, 2814, 2812",3500,"2800, 100",0,2800,
ProductionRestarted,Counter,"07/11/2024,22:00:25",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 9511495, 9510835","Y2093, 2817, 2813","TMCSFD01, 2814, 2812",3500,"2800, 100",0,2800,
ProductionInterrupted,Counter,"07/11/2024,22:04:21",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 9850995, 9850335","Y2093, 2917, 2913","TMCSFD01, 2914, 2912",3500,"2900, 100",0,2900,
ProductionRestarted,Counter,"07/11/2024,22:04:24",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 9850995, 9850335","Y2093, 2917, 2913","TMCSFD01, 2914, 2912",3500,"2900, 100",0,2900,
ProductionInterrupted,Counter,"07/11/2024,22:08:18",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 9850995, 9850335","Y2093, 2917, 2913","TMCSFD01, 2914, 2912",3500,"3000, 100",0,3000,
ProductionRestarted,Counter,"07/11/2024,22:08:52",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10190495, 10189835","Y2093, 3017, 3013","TMCSFD01, 3014, 3012",3500,"3000, 100",0,3000,
ProductionInterrupted,Counter,"07/11/2024,22:10:53",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10190495, 10189835","Y2093, 3017, 3013","TMCSFD01, 3014, 3012",3500,"3051, 51",0,3051,
ProductionRestarted,Counter,"07/11/2024,22:11:54",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10190495, 10189835","Y2093, 3017, 3013","TMCSFD01, 3014, 3012",3500,"3051, 51",0,3051,
ProductionInterrupted,Counter,"07/11/2024,22:13:55",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10530000, 10529335","Y2093, 3117, 3113","TMCSFD01, 3114, 3112",3500,"3100, 100",0,3100,
ProductionRestarted,Counter,"07/11/2024,22:13:58",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10530000, 10529335","Y2093, 3117, 3113","TMCSFD01, 3114, 3112",3500,"3100, 100",0,3100,
ProductionInterrupted,Counter,"07/11/2024,22:14:37",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10530000, 10529335","Y2093, 3117, 3113","TMCSFD01, 3114, 3112",3500,"3117, 17",0,3117,
ProductionRestarted,Counter,"07/11/2024,22:16:22",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10530000, 10529335","Y2093, 3117, 3113","TMCSFD01, 3114, 3112",3500,"3117, 17",0,3117,
ProductionInterrupted,Counter,"07/11/2024,22:16:27",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10530000, 10529335","Y2093, 3117, 3113","TMCSFD01, 3114, 3112",3500,"3117, 17",0,3117,
ProductionRestarted,Counter,"07/11/2024,22:16:36",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10530000, 10529335","Y2093, 3117, 3113","TMCSFD01, 3114, 3112",3500,"3117, 17",0,3117,
ProductionInterrupted,Counter,"07/11/2024,22:16:40",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10530000, 10529335","Y2093, 3117, 3113","TMCSFD01, 3114, 3112",3500,"3117, 17",0,3117,
ProductionRestarted,Counter,"07/11/2024,22:21:20",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10530000, 10529335","Y2093, 3117, 3113","TMCSFD01, 3114, 3112",3500,"3117, 17",0,3117,
ProductionInterrupted,Counter,"07/11/2024,22:24:40",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10869620, 10868835","Y2093, 3218, 3213","TMCSFD01, 3215, 3212",3500,"3200, 100",0,3200,
ProductionRestarted,Counter,"07/11/2024,22:24:43",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 10869620, 10868835","Y2093, 3218, 3213","TMCSFD01, 3215, 3212",3500,"3200, 100",0,3200,
ProductionInterrupted,Counter,"07/11/2024,22:28:39",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11209120, 11208335","Y2093, 3318, 3313","TMCSFD01, 3315, 3312",3500,"3300, 100",0,3300,
ProductionRestarted,Counter,"07/11/2024,22:28:42",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11209120, 11208335","Y2093, 3318, 3313","TMCSFD01, 3315, 3312",3500,"3300, 100",0,3300,
ProductionInterrupted,Counter,"07/11/2024,22:29:09",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11209120, 11208335","Y2093, 3318, 3313","TMCSFD01, 3315, 3312",3500,"3312, 12",0,3312,
ProductionRestarted,Counter,"07/11/2024,22:30:41",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11209120, 11208335","Y2093, 3318, 3313","TMCSFD01, 3315, 3312",3500,"3312, 12",0,3312,
ProductionInterrupted,Counter,"07/11/2024,22:34:13",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11548625, 11547835","Y2093, 3418, 3413","TMCSFD01, 3415, 3412",3500,"3400, 100",0,3400,
ProductionRestarted,Counter,"07/11/2024,22:34:16",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11548625, 11547835","Y2093, 3418, 3413","TMCSFD01, 3415, 3412",3500,"3400, 100",0,3400,
ProductionInterrupted,Counter,"07/11/2024,22:38:09",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11548625, 11547835","Y2093, 3418, 3413","TMCSFD01, 3415, 3412",3500,"3500, 100",0,3500,
ProductionRestarted,Counter,"07/11/2024,22:38:34",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11888125, 11887335","Y2093, 3517, 3512","TMCSFD01, 3514, 3511",3500,"3500, 100",0,3500,
ProductionInterrupted,Counter,"07/11/2024,22:38:35",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11888125, 11887335","Y2093, 3517, 3512","TMCSFD01, 3514, 3511",3500,"3500, 100",0,3500,
ProductionRestarted,Counter,"07/11/2024,22:38:37",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11888125, 11887335","Y2093, 3517, 3512","TMCSFD01, 3514, 3511",3500,"3500, 100",0,3500,
ProductionInterrupted,Counter,"07/11/2024,22:38:44",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11888125, 11887335","Y2093, 3517, 3512","TMCSFD01, 3514, 3511",3500,"3502, 100",2,3502,
ProductionRestarted,Counter,"07/11/2024,22:40:01",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11894920, 11894125","Y2093, 3519, 3514","TMCSFD01, 3516, 3513",3500,"3502, 100",2,3502,
ProductionInterrupted,Counter,"07/11/2024,22:40:02",57812_-2,"57812_-2, 1",HAITHEM,"CU03CR004/F3, 11894920, 11894125","Y2093, 3519, 3514","TMCSFD01, 3516, 3513",3500,"3502, 100",2,3502,
LearnStarted,Counter,"08/11/2024,06:41:47",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR004/F3, 11894920, 11894125","Y2093, 3519, 3514","TMCSFD01, 3516, 3513",,,,,
LearnTerminated,Counter,"08/11/2024,06:43:11",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3640, 3515","Y2093, 1, 1","TMCSFD01, 1, 1",,,,,
SampleStarted,Counter,"08/11/2024,06:43:26",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3640, 3515","Y2093, 1, 1","TMCSFD01, 1, 1",,,,,
SampleTerminated,Counter,"08/11/2024,06:43:41",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3765, 3635","Y2093, 2, 2","TMCSFD01, 2, 2",,,,,1
ProductionStarted,Counter,"08/11/2024,06:43:44",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3765, 3635","Y2093, 2, 2","TMCSFD01, 2, 2",3500,"0, 100",,,
ProductionInterrupted,Counter,"08/11/2024,06:45:59",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3765, 3635","Y2093, 2, 2","TMCSFD01, 2, 2",3500,"60, 60",0,60,
ProductionRestarted,Counter,"08/11/2024,06:48:45",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3765, 3635","Y2093, 2, 2","TMCSFD01, 2, 2",3500,"60, 60",0,60,
ProductionInterrupted,Counter,"08/11/2024,06:50:17",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 343390, 343135","Y2093, 103, 103","TMCSFD01, 103, 103",3500,"100, 100",0,100,
ProductionRestarted,Counter,"08/11/2024,06:50:20",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 343390, 343135","Y2093, 103, 103","TMCSFD01, 103, 103",3500,"100, 100",0,100,
ProductionInterrupted,Counter,"08/11/2024,06:51:55",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 343390, 343135","Y2093, 103, 103","TMCSFD01, 103, 103",3500,"144, 44",0,144,
ProductionRestarted,Counter,"08/11/2024,06:52:16",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 343390, 343135","Y2093, 103, 103","TMCSFD01, 103, 103",3500,"144, 44",0,144,
ProductionInterrupted,Counter,"08/11/2024,06:54:16",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 682895, 682635","Y2093, 203, 203","TMCSFD01, 203, 203",3500,"200, 100",0,200,
ProductionRestarted,Counter,"08/11/2024,06:54:19",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 682895, 682635","Y2093, 203, 203","TMCSFD01, 203, 203",3500,"200, 100",0,200,
ProductionInterrupted,Counter,"08/11/2024,06:55:55",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 682895, 682635","Y2093, 203, 203","TMCSFD01, 203, 203",3500,"247, 47",0,247,
ProductionRestarted,Counter,"08/11/2024,07:05:10",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 682895, 682635","Y2093, 203, 203","TMCSFD01, 203, 203",3500,"247, 47",0,247,
ProductionInterrupted,Counter,"08/11/2024,07:07:04",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 1022400, 1022135","Y2093, 303, 303","TMCSFD01, 303, 303",3500,"300, 100",0,300,
ProductionRestarted,Counter,"08/11/2024,07:07:07",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 1022400, 1022135","Y2093, 303, 303","TMCSFD01, 303, 303",3500,"300, 100",0,300,
ProductionInterrupted,Counter,"08/11/2024,07:10:34",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 1361900, 1361635","Y2093, 403, 403","TMCSFD01, 403, 403",3500,"400, 100",0,400,
ProductionRestarted,Counter,"08/11/2024,07:10:37",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 1361900, 1361635","Y2093, 403, 403","TMCSFD01, 403, 403",3500,"400, 100",0,400,
ProductionInterrupted,Counter,"08/11/2024,07:14:04",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 1701400, 1701135","Y2093, 503, 503","TMCSFD01, 503, 503",3500,"500, 100",0,500,
ProductionRestarted,Counter,"08/11/2024,07:14:07",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 1701400, 1701135","Y2093, 503, 503","TMCSFD01, 503, 503",3500,"500, 100",0,500,
ProductionInterrupted,Counter,"08/11/2024,07:17:34",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 2040900, 2040635","Y2093, 603, 603","TMCSFD01, 603, 603",3500,"600, 100",0,600,
ProductionRestarted,Counter,"08/11/2024,07:17:37",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 2040900, 2040635","Y2093, 603, 603","TMCSFD01, 603, 603",3500,"600, 100",0,600,
ProductionInterrupted,Counter,"08/11/2024,07:21:04",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 2380400, 2380135","Y2093, 703, 703","TMCSFD01, 703, 703",3500,"700, 100",0,700,
ProductionRestarted,Counter,"08/11/2024,07:21:07",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 2380400, 2380135","Y2093, 703, 703","TMCSFD01, 703, 703",3500,"700, 100",0,700,
ProductionInterrupted,Counter,"08/11/2024,07:24:34",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 2719900, 2719635","Y2093, 803, 803","TMCSFD01, 803, 803",3500,"800, 100",0,800,
ProductionRestarted,Counter,"08/11/2024,07:24:36",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 2719900, 2719635","Y2093, 803, 803","TMCSFD01, 803, 803",3500,"800, 100",0,800,
ProductionInterrupted,Counter,"08/11/2024,07:28:03",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3059400, 3059135","Y2093, 903, 903","TMCSFD01, 903, 903",3500,"900, 100",0,900,
ProductionRestarted,Counter,"08/11/2024,07:28:06",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3059400, 3059135","Y2093, 903, 903","TMCSFD01, 903, 903",3500,"900, 100",0,900,
ProductionInterrupted,Counter,"08/11/2024,07:30:35",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3059400, 3059135","Y2093, 903, 903","TMCSFD01, 903, 903",3500,"972, 72",0,972,
ProductionRestarted,Counter,"08/11/2024,07:42:09",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3059400, 3059135","Y2093, 903, 903","TMCSFD01, 903, 903",3500,"972, 72",0,972,
ProductionInterrupted,Counter,"08/11/2024,07:42:16",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3059400, 3059135","Y2093, 903, 903","TMCSFD01, 903, 903",3500,"973, 73",0,973,
LearnStarted,Counter,"08/11/2024,07:42:18",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3059400, 3059135","Y2093, 903, 903","TMCSFD01, 903, 903",,,,,
LearnTerminated,Counter,"08/11/2024,07:42:53",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3307360, 3307090","Y2093, 977, 976","TMCSFD01, 977, 976",,,,,
ProductionRestarted,Counter,"08/11/2024,07:42:55",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3307360, 3307090","Y2093, 977, 976","TMCSFD01, 977, 976",3500,"973, 73",0,973,
ProductionInterrupted,Counter,"08/11/2024,07:43:56",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3399030, 3398755","Y2093, 1005, 1004","TMCSFD01, 1005, 1004",3500,"1000, 100",0,1000,
ProductionRestarted,Counter,"08/11/2024,07:43:59",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3399030, 3398755","Y2093, 1005, 1004","TMCSFD01, 1005, 1004",3500,"1000, 100",0,1000,
ProductionInterrupted,Counter,"08/11/2024,07:47:26",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3738530, 3738255","Y2093, 1105, 1104","TMCSFD01, 1105, 1104",3500,"1100, 100",0,1100,
ProductionRestarted,Counter,"08/11/2024,07:47:29",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 3738530, 3738255","Y2093, 1105, 1104","TMCSFD01, 1105, 1104",3500,"1100, 100",0,1100,
ProductionInterrupted,Counter,"08/11/2024,07:50:56",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4078030, 4077755","Y2093, 1205, 1204","TMCSFD01, 1205, 1204",3500,"1200, 100",0,1200,
ProductionRestarted,Counter,"08/11/2024,07:50:59",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4078030, 4077755","Y2093, 1205, 1204","TMCSFD01, 1205, 1204",3500,"1200, 100",0,1200,
ProductionInterrupted,Counter,"08/11/2024,07:54:26",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4417530, 4417255","Y2093, 1305, 1304","TMCSFD01, 1305, 1304",3500,"1300, 100",0,1300,
ProductionRestarted,Counter,"08/11/2024,07:54:29",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4417530, 4417255","Y2093, 1305, 1304","TMCSFD01, 1305, 1304",3500,"1300, 100",0,1300,
ProductionInterrupted,Counter,"08/11/2024,07:57:56",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4757030, 4756755","Y2093, 1405, 1404","TMCSFD01, 1405, 1404",3500,"1400, 100",0,1400,
ProductionRestarted,Counter,"08/11/2024,07:57:58",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4757030, 4756755","Y2093, 1405, 1404","TMCSFD01, 1405, 1404",3500,"1400, 100",0,1400,
ProductionInterrupted,Counter,"08/11/2024,07:58:20",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4757030, 4756755","Y2093, 1405, 1404","TMCSFD01, 1405, 1404",3500,"1411, 11",0,1411,
ProductionRestarted,Counter,"08/11/2024,07:58:41",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4757030, 4756755","Y2093, 1405, 1404","TMCSFD01, 1405, 1404",3500,"1411, 11",0,1411,
ProductionInterrupted,Counter,"08/11/2024,07:58:48",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4757030, 4756755","Y2093, 1405, 1404","TMCSFD01, 1405, 1404",3500,"1411, 11",0,1411,
ProductionRestarted,Counter,"08/11/2024,08:04:00",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 4757030, 4756755","Y2093, 1405, 1404","TMCSFD01, 1405, 1404",3500,"1411, 11",0,1411,
ProductionInterrupted,Counter,"08/11/2024,08:07:09",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 5096650, 5096255","Y2093, 1506, 1504","TMCSFD01, 1506, 1504",3500,"1500, 100",0,1500,
ProductionRestarted,Counter,"08/11/2024,08:07:12",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 5096650, 5096255","Y2093, 1506, 1504","TMCSFD01, 1506, 1504",3500,"1500, 100",0,1500,
ProductionInterrupted,Counter,"08/11/2024,08:10:39",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 5436150, 5435755","Y2093, 1606, 1604","TMCSFD01, 1606, 1604",3500,"1600, 100",0,1600,
ProductionRestarted,Counter,"08/11/2024,08:10:42",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 5436150, 5435755","Y2093, 1606, 1604","TMCSFD01, 1606, 1604",3500,"1600, 100",0,1600,
ProductionInterrupted,Counter,"08/11/2024,08:12:03",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 5436150, 5435755","Y2093, 1606, 1604","TMCSFD01, 1606, 1604",3500,"1640, 40",0,1640,
ProductionRestarted,Counter,"08/11/2024,08:20:39",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 5436150, 5435755","Y2093, 1606, 1604","TMCSFD01, 1606, 1604",3500,"1640, 40",0,1640,
ProductionInterrupted,Counter,"08/11/2024,08:22:48",57812_-1,"57812_-1, 1",ABDELKARIM,"CU03CR001/F3, 5775655, 5775255","Y2093, 1706, 1704","TMCSFD01, 1706, 1704",3500,"1700, 100",0,1700,
